time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-04-09T15:27:13.190Z,17.9745,-66.957,12.34,2.91,md,16.0,177.0,0.074,0.17,pr,pr71403273,2023-04-09T16:22:20.040Z,"4 km WSW of Fuig, Puerto Rico",earthquake,0.48,0.38,0.136376557723166,15.0,reviewed,pr,pr
2023-04-09T15:19:16.134Z,62.3144,-148.1754,33.4,2.1,ml,,,,0.41,ak,ak0234jz8yt9,2023-04-09T15:20:38.543Z,"59 km NNE of Chickaloon, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-04-09T15:16:25.510Z,34.0435,-118.7381667,9.25,0.8,ml,8.0,158.0,0.03179,0.18,ci,ci40438864,2023-04-09T17:30:37.622Z,"5km WNW of Malibu Beach, CA",earthquake,1.02,1.39,0.134,1.0,reviewed,ci,ci
2023-04-09T15:07:22.800Z,38.7878342,-122.7686691,2.34,1.07,md,18.0,80.0,0.01456,0.03,nc,nc73869805,2023-04-09T15:49:11.350Z,"2km NW of The Geysers, CA",earthquake,0.28,0.54,0.18,19.0,automatic,nc,nc
2023-04-09T15:06:18.720Z,17.925,-66.9658333333333,15.95,2.39,md,5.0,243.0,0.08672,0.08,pr,pr71403268,2023-04-09T16:36:17.280Z,"8 km SW of Guánica, Puerto Rico",earthquake,0.81,0.75,0.105012870963164,4.0,reviewed,pr,pr
2023-04-09T15:03:37.560Z,17.936,-66.9553333333333,14.19,2.21,md,6.0,231.0,0.08217,0.09,pr,pr71403263,2023-04-09T17:10:59.860Z,"6 km SW of Guánica, Puerto Rico",earthquake,1.01,0.71,0.0864915671773296,6.0,reviewed,pr,pr
2023-04-09T15:02:39.880Z,33.7641667,-116.7321667,14.9,0.6,ml,26.0,69.0,0.02257,0.18,ci,ci40438856,2023-04-09T15:06:15.304Z,"3km NNW of Idyllwild, CA",earthquake,0.35,0.57,0.151,17.0,automatic,ci,ci
2023-04-09T15:01:46.330Z,19.1660003662109,-155.488998413086,31.6499996185303,2.0,md,33.0,111.0,,0.119999997,hv,hv73360102,2023-04-09T15:05:03.570Z,"4 km SSW of Pāhala, Hawaii",earthquake,0.63,1.04999995,0.699999988,15.0,automatic,hv,hv
2023-04-09T14:56:19.300Z,17.927,-66.9541666666667,15.23,2.35,md,9.0,230.0,0.08584,0.08,pr,pr71403258,2023-04-09T17:02:13.020Z,"6 km SW of Guánica, Puerto Rico",earthquake,0.66,0.52,0.0928866225036673,8.0,reviewed,pr,pr
2023-04-09T14:54:24.590Z,17.9576666666667,-66.9551666666667,13.72,2.59,md,17.0,189.0,0.07429,0.2,pr,pr71403243,2023-04-09T15:58:06.040Z,Puerto Rico,earthquake,0.71,0.39,0.103656029011319,8.0,reviewed,pr,pr
2023-04-09T14:49:08.250Z,38.0593338,-122.2419968,8.01,1.62,md,27.0,53.0,0.02114,0.12,nc,nc73869800,2023-04-09T15:22:14.182Z,"3km WNW of Crockett, CA",earthquake,0.3,0.56,0.15,21.0,automatic,nc,nc
2023-04-09T14:46:08.950Z,17.9571666666667,-66.9603333333333,15.07,2.42,md,6.0,203.0,0.07919,0.12,pr,pr71403238,2023-04-09T16:38:41.920Z,Puerto Rico region,earthquake,0.72,0.79,0.136942634723036,5.0,reviewed,pr,pr
2023-04-09T14:45:54.520Z,17.973,-66.9605,13.5,1.62,md,6.0,180.0,0.07735,0.07,pr,pr71403233,2023-04-09T16:33:10.360Z,"4 km WSW of Fuig, Puerto Rico",earthquake,0.52,0.4,0.0246373831267539,3.0,reviewed,pr,pr
2023-04-09T14:43:49.560Z,17.9435,-66.9443333333333,13.97,2.77,md,14.0,209.0,0.06944,0.12,pr,pr71403218,2023-04-09T15:54:54.040Z,"4 km SW of Guánica, Puerto Rico",earthquake,0.48,0.53,0.15501142722126,10.0,reviewed,pr,pr
2023-04-09T14:38:09.920Z,19.2443333333333,-67.1105,23.63,3.3,md,16.0,290.0,0.7727,0.36,pr,pr71403208,2023-04-09T15:59:29.040Z,Mona Passage,earthquake,1.58,26.28,0.0969211228725033,9.0,reviewed,pr,pr
2023-04-09T14:35:28.664Z,31.57312319,-104.1619599,8.188208008,3.0,ml,25.0,55.0,0.03128298159,0.2,tx,tx2023gyee,2023-04-09T15:01:03.040Z,"45 km NW of Toyah, Texas",earthquake,0.9324837162,0.8778641084999999,0.1,15.0,reviewed,tx,tx
2023-04-09T14:33:51.828Z,31.5408,-104.1371,8.94,2.4,ml,27.0,56.0,0.201,0.44,us,us6000k32f,2023-04-09T15:06:17.040Z,"41 km NW of Toyah, Texas",earthquake,1.93,8.435,0.128,50.0,reviewed,us,us
2023-04-09T14:28:26.920Z,19.1253337860107,-155.39599609375,29.8099994659424,1.90999997,md,38.0,184.0,,0.119999997,hv,hv73360062,2023-04-09T14:31:44.310Z,"12 km SE of Pāhala, Hawaii",earthquake,0.62,0.899999976,1.14999998,8.0,automatic,hv,hv
2023-04-09T14:27:33.770Z,17.958,-66.9578333333333,13.56,2.3,md,6.0,201.0,0.07669,0.12,pr,pr71403198,2023-04-09T15:13:05.990Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.82,0.66,0.150351129680053,5.0,reviewed,pr,pr
2023-04-09T14:24:42.682Z,37.738,-116.0289,0.3,1.2,ml,8.0,249.85,0.579,0.4756,nn,nn00858006,2023-04-09T14:27:22.170Z,"27 km WNW of Rachel, Nevada",earthquake,,58.5,0.9,4.0,automatic,nn,nn
2023-04-09T14:11:38.700Z,17.9538333333333,-66.9571666666667,14.56,2.38,md,8.0,207.0,0.0771,0.17,pr,pr71403183,2023-04-09T16:25:52.430Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.96,0.86,0.0598338289372649,7.0,reviewed,pr,pr
2023-04-09T14:10:05.670Z,33.5866667,-116.8046667,7.61,0.7,ml,28.0,41.0,0.03458,0.16,ci,ci40438848,2023-04-09T16:21:28.382Z,"13km WNW of Anza, CA",earthquake,0.27,0.47,0.135,20.0,reviewed,ci,ci
2023-04-09T14:00:35.110Z,17.9433333333333,-66.9481666666667,13.33,2.29,md,15.0,198.0,0.07278,0.14,pr,pr71403168,2023-04-09T15:11:45.600Z,Puerto Rico,earthquake,0.66,0.38,0.0467247824276396,4.0,reviewed,pr,pr
2023-04-09T13:57:19.671Z,64.8698,-148.7158,10.8,1.3,ml,,,,1.14,ak,ak0234jya933,2023-04-09T13:59:10.531Z,"33 km W of Ester, Alaska",earthquake,,1.3,,,automatic,ak,ak
2023-04-09T13:56:58.410Z,17.9728333333333,-66.9516666666667,11.87,2.44,md,5.0,195.0,0.08816,0.16,pr,pr71403148,2023-04-09T14:42:18.630Z,"4 km WSW of Fuig, Puerto Rico",earthquake,1.1,1.11,0.0593419327720692,5.0,reviewed,pr,pr
2023-04-09T13:56:33.620Z,33.6845,-116.7421667,15.09,0.41,ml,31.0,60.0,0.03539,0.14,ci,ci40438840,2023-04-09T17:23:58.299Z,"6km SSW of Idyllwild, CA",earthquake,0.23,0.36,0.142,5.0,reviewed,ci,ci
2023-04-09T13:56:14.720Z,51.8571666666667,-178.087666666667,3.31,1.89,ml,5.0,209.0,,0.15,av,av91841391,2023-04-09T17:47:04.320Z,"100 km W of Adak, Alaska",earthquake,0.63,0.48,0.244042394300622,5.0,reviewed,av,av
2023-04-09T13:44:42.300Z,17.9656666666667,-66.9606666666667,15.39,2.04,md,6.0,190.0,0.07805,0.11,pr,pr71403143,2023-04-09T16:12:10.430Z,"5 km WSW of Fuig, Puerto Rico",earthquake,1.02,0.88,0.311726377480922,4.0,reviewed,pr,pr
2023-04-09T13:42:53.410Z,17.9616666666667,-66.9571666666667,14.17,2.16,md,6.0,197.0,0.07534,0.1,pr,pr71403138,2023-04-09T16:07:42.941Z,"5 km WSW of Fuig, Puerto Rico",earthquake,1.0,0.79,0.0467539452831265,4.0,reviewed,pr,pr
2023-04-09T13:39:12.940Z,34.2185,-116.7661667,0.34,0.61,ml,17.0,83.0,0.1388,0.15,ci,ci40438832,2023-04-09T13:42:42.021Z,"9km ESE of Big Bear City, CA",earthquake,0.32,0.55,0.103,10.0,automatic,ci,ci
2023-04-09T13:35:09.596Z,37.7182,-116.0017,0.0,1.2,ml,8.0,202.68,0.571,0.308,nn,nn00858005,2023-04-09T13:37:51.716Z,Nevada,earthquake,,47.5,0.07,4.0,automatic,nn,nn
2023-04-09T13:31:46.900Z,17.9625,-66.9598333333333,15.22,1.91,md,6.0,195.0,0.0777,0.06,pr,pr71403133,2023-04-09T16:00:43.850Z,"5 km WSW of Fuig, Puerto Rico",earthquake,0.8,0.69,0.252472171012349,4.0,reviewed,pr,pr
2023-04-09T13:30:00.790Z,17.985,-66.967,15.22,1.96,md,5.0,163.0,0.07511,0.08,pr,pr71403128,2023-04-09T15:55:45.820Z,"5 km W of Fuig, Puerto Rico",earthquake,0.84,0.79,0.302650443587203,4.0,reviewed,pr,pr
2023-04-09T13:23:27.520Z,17.9393333333333,-66.9676666666667,12.65,2.08,md,4.0,227.0,0.07878,0.14,pr,pr71403123,2023-04-09T14:31:23.479Z,"7 km WSW of Guánica, Puerto Rico",earthquake,0.88,1.06,0.0488006713956879,3.0,reviewed,pr,pr
2023-04-09T13:11:02.141Z,52.6458,-168.1787,20.3,2.0,ml,,,,0.49,ak,ak0234jy0d1l,2023-04-09T14:18:11.769Z,"56 km SE of Nikolski, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-04-09T13:10:46.070Z,17.9216666666667,-66.9586666666667,13.5,2.43,md,7.0,234.0,0.09238,0.12,pr,pr71403338,2023-04-09T16:54:53.270Z,"7 km SW of Guánica, Puerto Rico",earthquake,1.09,0.35,0.132196195601399,3.0,reviewed,pr,pr
2023-04-09T13:08:56.590Z,17.955,-66.9518,13.0,4.5,ml,24.0,202.0,0.0753,0.15,pr,pr2023099000,2023-04-09T19:34:00.435Z,"4 km WSW of Guánica, Puerto Rico",earthquake,0.72,0.38,0.13,9.0,reviewed,pr,pr
2023-04-09T13:07:41.040Z,33.2653333,-116.769,4.42,0.55,ml,13.0,102.0,0.03051,0.21,ci,ci40438824,2023-04-09T13:11:13.969Z,"3km NNW of Lake Henshaw, CA",earthquake,0.54,0.96,0.11,7.0,automatic,ci,ci
2023-04-09T13:05:19.295Z,37.7543,-116.0187,4.0,1.5,ml,15.0,206.52,0.597,0.3663,nn,nn00858004,2023-04-09T13:07:53.181Z,"27 km WNW of Rachel, Nevada",earthquake,,13.4,0.9,9.0,automatic,nn,nn
2023-04-09T13:04:08.530Z,38.793499,-122.765831,3.63,1.05,md,16.0,76.0,0.008573,0.02,nc,nc73869795,2023-04-09T14:19:10.796Z,"2km NNW of The Geysers, CA",earthquake,0.31,0.72,0.24,17.0,automatic,nc,nc
2023-04-09T12:55:01.290Z,35.4966667,-118.3935,4.97,0.97,ml,13.0,77.0,0.1783,0.15,ci,ci40438816,2023-04-09T13:47:21.943Z,"14km SE of Bodfish, CA",earthquake,0.31,2.56,0.168,8.0,reviewed,ci,ci
2023-04-09T12:47:52.012Z,8.9052,93.9381,10.342,4.4,mb,28.0,107.0,2.975,0.34,us,us6000k31k,2023-04-09T13:05:59.040Z,"Nicobar Islands, India region",earthquake,7.33,4.864,0.135,16.0,reviewed,us,us
2023-04-09T12:33:17.300Z,51.863,-178.084166666667,1.86,1.08,ml,4.0,200.0,,0.23,av,av91841291,2023-04-09T16:03:00.070Z,"99 km W of Adak, Alaska",earthquake,0.86,2.04,0.172608487058449,4.0,reviewed,av,av
2023-04-09T12:29:15.840Z,19.1531658172607,-155.502334594727,32.2700004577637,1.85000002,md,39.0,137.0,,0.140000001,hv,hv73359992,2023-04-09T12:32:42.570Z,"6 km SSW of Pāhala, Hawaii",earthquake,0.71,0.920000017,1.57000005,14.0,automatic,hv,hv
2023-04-09T12:29:10.357Z,57.9725,-156.3143,139.2,2.0,ml,,,,0.61,ak,ak0234jxispn,2023-04-09T12:31:32.150Z,"68 km ESE of Egegik, Alaska",earthquake,,1.4,,,automatic,ak,ak
2023-04-09T12:27:34.380Z,38.7890015,-122.7711639,1.09,0.76,md,9.0,97.0,0.01466,0.02,nc,nc73869785,2023-04-09T12:46:14.239Z,"2km NW of The Geysers, CA",earthquake,0.38,0.7,0.32,11.0,automatic,nc,nc
2023-04-09T12:17:33.679Z,8.9691,93.9718,10.0,5.6,mww,104.0,40.0,4.746,0.78,us,us6000k314,2023-04-09T14:21:26.328Z,"Nicobar Islands, India region",earthquake,7.64,1.84,0.069,20.0,reviewed,us,us
2023-04-09T12:15:51.580Z,35.159,-118.1956667,3.0,1.17,ml,19.0,80.0,0.2063,0.19,ci,ci40438808,2023-04-09T13:59:15.440Z,"12km N of Mojave, CA",earthquake,0.32,1.34,0.143,15.0,reviewed,ci,ci
2023-04-09T12:15:08.830Z,51.8393333333333,-178.150666666667,2.96,1.26,ml,4.0,254.0,,0.28,av,av91841246,2023-04-09T15:51:10.410Z,"104 km W of Adak, Alaska",earthquake,2.64,1.4,0.247500941249267,4.0,reviewed,av,av
2023-04-09T12:06:02.800Z,35.5213333,-118.3845,4.35,2.31,ml,33.0,35.0,0.1589,0.18,ci,ci40438800,2023-04-09T12:09:35.024Z,"12km SE of Bodfish, CA",earthquake,0.24,1.14,0.276,26.0,automatic,ci,ci
2023-04-09T12:02:31.767Z,37.8104,-115.9662,8.7,1.6,ml,19.0,132.32,0.666,0.4375,nn,nn00858002,2023-04-09T12:05:22.718Z,"26 km NW of Rachel, Nevada",earthquake,,1.5,0.9,13.0,automatic,nn,nn
2023-04-09T11:54:49.663Z,60.3568,-152.073,73.1,2.0,ml,,,,0.27,ak,ak0234jx2t1i,2023-04-09T11:56:09.132Z,"40 km WNW of Clam Gulch, Alaska",earthquake,,0.7,,,automatic,ak,ak
2023-04-09T11:52:49.510Z,17.9688333333333,-66.9506666666667,9.56,2.49,md,8.0,187.0,0.06825,0.08,pr,pr71403073,2023-04-09T13:29:14.672Z,"4 km WSW of Fuig, Puerto Rico",earthquake,0.43,0.8,0.0538489752424749,6.0,reviewed,pr,pr
2023-04-09T11:49:32.200Z,35.1528333,-118.1986667,10.99,1.02,ml,15.0,67.0,0.1998,0.23,ci,ci40438792,2023-04-09T11:52:59.935Z,"11km NNW of Mojave, CA",earthquake,0.57,1.11,0.147,8.0,automatic,ci,ci
2023-04-09T11:48:36.988Z,60.864,-150.921,26.4,1.9,ml,,,,0.11,ak,ak0234jx1hrm,2023-04-09T11:49:55.296Z,"Kenai Peninsula, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-04-09T11:47:21.680Z,35.7758333,-117.5826667,2.86,1.25,ml,12.0,136.0,0.1517,0.16,ci,ci40438784,2023-04-09T11:50:55.921Z,"16km W of Searles Valley, CA",earthquake,0.5,1.59,0.155,6.0,automatic,ci,ci
2023-04-09T11:38:38.520Z,38.8373337,-122.8278351,1.92,0.36,md,8.0,88.0,0.006106,0.01,nc,nc73869760,2023-04-09T12:05:17.999Z,"9km NW of The Geysers, CA",earthquake,0.52,1.18,0.26,9.0,automatic,nc,nc
2023-04-09T11:36:29.920Z,58.181,-155.314,1.04,0.45,ml,6.0,161.0,,0.07,av,av91841206,2023-04-09T15:43:37.210Z,"85 km NW of Karluk, Alaska",earthquake,0.25,0.93,0.326819967964563,7.0,reviewed,av,av
2023-04-09T11:30:08.592Z,37.7665,-116.0099,2.0,1.6,ml,20.0,191.5,0.611,0.3753,nn,nn00857999,2023-04-09T11:32:32.717Z,"27 km WNW of Rachel, Nevada",earthquake,,24.8,0.94,13.0,automatic,nn,nn
2023-04-09T11:15:30.690Z,33.7801667,-117.7381667,9.59,1.49,ml,42.0,37.0,0.04813,0.21,ci,ci40438776,2023-04-09T11:19:15.788Z,"5km ENE of North Tustin, CA",earthquake,0.27,0.53,0.138,29.0,automatic,ci,ci
2023-04-09T10:52:33.350Z,38.8359985,-122.8061676,2.35,0.29,md,7.0,84.0,0.01259,0.01,nc,nc73869750,2023-04-09T11:41:19.973Z,"7km WNW of Cobb, CA",earthquake,0.51,1.57,0.2,9.0,automatic,nc,nc
2023-04-09T10:51:55.730Z,38.8359985,-122.7921677,1.9,1.06,md,16.0,66.0,0.002797,0.02,nc,nc73869745,2023-04-09T11:29:19.786Z,"6km WNW of Cobb, CA",earthquake,0.27,0.43,0.19,17.0,automatic,nc,nc
2023-04-09T10:41:43.930Z,51.8608333333333,-178.107166666667,3.29,1.88,ml,5.0,221.0,,0.23,av,av91841161,2023-04-09T15:39:06.080Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,1.08,0.62,0.235302152594664,5.0,reviewed,av,av
2023-04-09T10:37:32.935Z,37.769,-116.0131,0.3,1.5,ml,16.0,191.66,0.612,0.3848,nn,nn00857997,2023-04-09T10:40:01.539Z,"27 km WNW of Rachel, Nevada",earthquake,,48.6,0.94,9.0,automatic,nn,nn
2023-04-09T10:37:24.220Z,32.839,-115.443,4.39,1.0,ml,6.0,102.0,0.02352,0.14,ci,ci40438768,2023-04-09T10:41:03.991Z,"7km WNW of Holtville, CA",earthquake,0.5,0.5,0.186,10.0,automatic,ci,ci
2023-04-09T10:32:53.920Z,37.3366661,-121.7003326,7.68,1.27,md,17.0,68.0,0.0463,0.05,nc,nc73869740,2023-04-09T13:59:19.668Z,"12km ESE of Alum Rock, CA",earthquake,0.22,0.67,0.12,11.0,automatic,nc,nc
2023-04-09T10:32:07.120Z,33.6645,-116.7723333,10.39,0.43,ml,16.0,107.0,0.06722,0.14,ci,ci40438760,2023-04-09T14:01:06.050Z,"10km SSW of Idyllwild, CA",earthquake,0.37,0.68,0.203,9.0,reviewed,ci,ci
2023-04-09T10:31:20.480Z,8.924,93.9567,10.0,5.5,mww,108.0,45.0,2.965,0.67,us,us6000k2zy,2023-04-09T12:34:50.899Z,"Nicobar Islands, India region",earthquake,7.11,1.843,0.065,23.0,reviewed,us,us
2023-04-09T10:26:53.480Z,40.3031654,-124.4544983,19.19,2.94,md,20.0,251.0,0.1315,0.18,nc,nc73869735,2023-04-09T14:22:52.256Z,"15km W of Petrolia, CA",earthquake,2.62,0.62,0.1,14.0,automatic,nc,nc
2023-04-09T10:21:21.100Z,37.3376656,-121.6983337,7.49,2.55,md,63.0,44.0,0.04462,0.06,nc,nc73869730,2023-04-09T14:47:54.575Z,"12km ESE of Alum Rock, CA",earthquake,0.14,0.32,0.1,78.0,automatic,nc,nc
2023-04-09T10:20:26.493Z,61.6523,-149.6244,28.1,1.8,ml,,,,0.45,ak,ak0234jwa1ax,2023-04-09T10:22:31.881Z,"3 km NNW of Meadow Lakes, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-04-09T10:19:52.840Z,38.8359985,-122.7990036,2.4,0.33,md,9.0,114.0,0.007179,0.02,nc,nc73869725,2023-04-09T11:06:15.640Z,"7km WNW of Cobb, CA",earthquake,0.42,1.46,0.22,9.0,automatic,nc,nc
2023-04-09T10:14:55.646Z,59.9135,-152.8498,101.5,2.0,ml,,,,0.98,ak,ak0234jw8t98,2023-04-09T10:17:15.543Z,"59 km WNW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-04-09T10:10:39.132Z,62.5037,-151.647,97.4,2.0,ml,,,,1.21,ak,ak0234jw7x49,2023-04-09T10:12:18.205Z,"45 km W of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2023-04-09T10:07:17.510Z,58.1813333333333,-155.324833333333,1.08,0.56,ml,6.0,163.0,,0.03,av,av91841111,2023-04-09T15:02:03.700Z,"85 km NW of Karluk, Alaska",earthquake,0.21,0.76,0.474363382735223,6.0,reviewed,av,av
2023-04-09T10:05:16.630Z,34.165,-117.3728333,10.35,1.0,ml,30.0,48.0,0.08565,0.23,ci,ci40438752,2023-04-09T10:08:52.439Z,"3km WNW of Muscoy, CA",earthquake,0.31,0.7,0.156,28.0,automatic,ci,ci
2023-04-09T09:55:20.183Z,37.717,-116.003,0.0,1.3,ml,8.0,221.95,0.569,0.3707,nn,nn00857996,2023-04-09T09:57:50.492Z,"24 km WNW of Rachel, Nevada",earthquake,,54.6,0.12,3.0,automatic,nn,nn
2023-04-09T09:54:38.030Z,38.8359985,-122.7921677,1.95,1.08,md,17.0,51.0,0.002797,0.01,nc,nc73869715,2023-04-09T10:54:15.564Z,"6km WNW of Cobb, CA",earthquake,0.23,0.43,0.15,20.0,automatic,nc,nc
2023-04-09T09:50:20.272Z,37.7527,-116.0199,4.0,1.4,ml,12.0,189.79,0.595,0.4132,nn,nn00857994,2023-04-09T09:52:50.413Z,"27 km WNW of Rachel, Nevada",earthquake,,13.2,0.12,5.0,automatic,nn,nn
2023-04-09T09:42:01.980Z,38.7708321,-122.7268295,1.1,1.03,md,7.0,111.0,0.009353,0.02,nc,nc73869705,2023-04-09T10:31:15.422Z,"3km ESE of The Geysers, CA",earthquake,0.53,0.79,0.29,7.0,automatic,nc,nc
2023-04-09T09:36:39.570Z,36.1023333,-117.8908333,2.19,1.48,ml,14.0,124.0,0.03286,0.19,ci,ci40438744,2023-04-09T14:01:57.420Z,"8km NE of Coso Junction, CA",earthquake,0.43,0.61,0.178,11.0,reviewed,ci,ci
2023-04-09T09:31:19.450Z,19.4526672363281,-155.960998535156,5.73000001907349,2.77,ml,28.0,264.0,,0.349999994,hv,hv73359912,2023-04-09T14:22:09.162Z,"6 km SW of Captain Cook, Hawaii",earthquake,1.63,0.850000024,2.53,14.0,automatic,hv,hv
2023-04-09T09:29:47.365Z,9.1324,93.9541,10.486,4.6,mb,49.0,69.0,2.776,0.63,us,us6000k2zp,2023-04-09T09:49:16.040Z,"Nicobar Islands, India region",earthquake,8.29,4.485,0.084,42.0,reviewed,us,us
2023-04-09T09:25:53.091Z,9.3898,93.9696,10.0,4.4,mb,20.0,106.0,2.554,0.33,us,us6000k2zr,2023-04-09T10:36:09.040Z,"285 km SSE of Port Blair, India",earthquake,9.73,1.911,0.179,9.0,reviewed,us,us
2023-04-09T09:21:17.370Z,37.3351669,-121.7006683,7.3,1.58,md,28.0,54.0,0.04675,0.04,nc,nc73869700,2023-04-09T12:35:19.172Z,"12km ESE of Alum Rock, CA",earthquake,0.18,0.4,0.08,14.0,automatic,nc,nc
2023-04-09T09:20:38.665Z,37.7417,-116.0107,1.7,1.2,ml,8.0,205.22,0.588,0.3172,nn,nn00857993,2023-04-09T09:23:50.041Z,Nevada,earthquake,,29.7,1.01,4.0,automatic,nn,nn
2023-04-09T09:19:51.170Z,37.3341675,-121.6983337,7.58,1.71,md,21.0,66.0,0.04507,0.05,nc,nc73869695,2023-04-09T12:08:15.009Z,"12km ESE of Alum Rock, CA",earthquake,0.19,0.55,0.18,13.0,automatic,nc,nc
2023-04-09T09:14:47.070Z,37.3330002,-121.6988297,7.94,1.11,md,9.0,81.0,0.04566,0.02,nc,nc73869690,2023-04-09T11:41:19.842Z,"12km ESE of Alum Rock, CA",earthquake,0.33,0.95,0.23,7.0,automatic,nc,nc
2023-04-09T09:10:38.910Z,38.5098343,-119.5388336,1.83,2.87,md,32.0,81.0,0.1783,0.15,nc,nc73869670,2023-04-09T14:49:51.272Z,"5km W of Walker, CA",earthquake,0.3,2.43,0.19,30.0,automatic,nc,nc
2023-04-09T09:09:10.750Z,37.336834,-121.6978302,7.69,2.47,md,58.0,54.0,0.0443,0.07,nc,nc73869660,2023-04-09T14:52:00.979Z,"12km ESE of Alum Rock, CA",earthquake,0.15,0.33,0.14,61.0,automatic,nc,nc
2023-04-09T09:07:51.102Z,58.225,-155.1363,37.7,1.0,ml,,,,0.22,ak,ak0234jvlvaf,2023-04-09T14:53:35.560Z,"83 km NNW of Karluk, Alaska",earthquake,,0.7,,,automatic,ak,ak
2023-04-09T08:51:28.149Z,37.7653,-116.01,2.2,1.5,ml,22.0,191.37,0.61,0.3541,nn,nn00857986,2023-04-09T08:54:01.914Z,"27 km WNW of Rachel, Nevada",earthquake,,12.8,0.92,14.0,automatic,nn,nn
2023-04-09T08:50:13.500Z,33.574,-116.6476667,9.77,0.2,ml,11.0,96.0,0.04941,0.06,ci,ci40438736,2023-04-09T14:01:34.464Z,"3km NE of Anza, CA",earthquake,0.23,0.35,0.106,5.0,reviewed,ci,ci
2023-04-09T08:48:33.860Z,17.9596666666667,-66.9571666666667,9.5,3.22,md,14.0,188.0,0.07572,0.1,pr,pr71403053,2023-04-09T17:52:41.252Z,"5 km SW of Fuig, Puerto Rico",earthquake,0.45,0.64,0.142935335758061,12.0,reviewed,pr,pr
2023-04-09T08:24:15.340Z,38.814167,-122.8270035,1.81,0.76,md,11.0,72.0,0.005557,0.01,nc,nc73869655,2023-04-09T10:16:13.324Z,"7km NW of The Geysers, CA",earthquake,0.33,0.89,0.1,11.0,automatic,nc,nc
2023-04-09T08:22:53.780Z,33.6686667,-116.7681667,11.26,0.13,ml,15.0,87.0,0.06184,0.19,ci,ci40438728,2023-04-09T08:26:24.161Z,"9km SSW of Idyllwild, CA",earthquake,0.52,0.87,0.183,6.0,automatic,ci,ci
2023-04-09T08:17:48.690Z,58.1895,-155.267,0.14,-0.06,ml,4.0,168.0,,0.03,av,av91841001,2023-04-09T14:47:27.680Z,"84 km NW of Karluk, Alaska",earthquake,0.51,3.23,0.188238918360729,4.0,reviewed,av,av
2023-04-09T08:13:42.240Z,33.5363333,-116.5578333,15.22,0.85,ml,35.0,60.0,0.03079,0.18,ci,ci40438720,2023-04-09T14:02:24.677Z,"11km E of Anza, CA",earthquake,0.26,0.37,0.254,23.0,reviewed,ci,ci
2023-04-09T08:02:26.630Z,38.7871666,-122.7666702,1.68,0.8,md,13.0,101.0,0.0145,0.02,nc,nc73869650,2023-04-09T09:50:17.283Z,"1km NW of The Geysers, CA",earthquake,0.31,0.55,0.09,13.0,automatic,nc,nc
2023-04-09T08:01:41.290Z,58.1888333333333,-155.274,2.06,0.03,ml,5.0,142.0,,0.03,av,av91840951,2023-04-09T14:37:18.550Z,"84 km NW of Karluk, Alaska",earthquake,0.21,0.72,0.286586819057605,5.0,reviewed,av,av
2023-04-09T08:00:44.616Z,58.0101,-155.3908,35.1,0.5,ml,,,,1.06,ak,ak0234juyxl8,2023-04-09T14:34:31.790Z,"74 km NW of Karluk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-04-09T07:59:41.190Z,37.8276,-115.9336,6.4,1.5,ml,15.0,134.64,0.693,0.2902,nn,nn00857984,2023-04-09T08:02:20.408Z,Nevada,earthquake,,2.4,0.9,8.0,automatic,nn,nn
2023-04-09T07:56:34.660Z,51.8561666666667,-178.079333333333,2.38,1.27,ml,4.0,204.0,,0.19,av,av91840926,2023-04-09T14:29:55.570Z,"99 km W of Adak, Alaska",earthquake,0.78,1.49,0.099966059342097,4.0,reviewed,av,av
2023-04-09T07:48:26.280Z,32.7336667,-115.4661667,13.21,1.01,ml,18.0,71.0,0.07329,0.33,ci,ci40438712,2023-04-09T16:20:52.782Z,"6km E of Heber, CA",earthquake,0.63,1.18,0.176,5.0,reviewed,ci,ci
2023-04-09T07:46:15.773Z,9.0648,94.0249,10.0,5.4,mww,91.0,43.0,4.789,1.03,us,us6000k2z6,2023-04-09T09:49:52.805Z,"Nicobar Islands, India region",earthquake,6.68,1.84,0.073,18.0,reviewed,us,us
2023-04-09T07:41:03.000Z,18.2275,-67.4376666666667,7.07,3.4,md,17.0,128.0,0.161,0.3,pr,pr71403038,2023-04-09T13:51:46.669Z,"22 km WSW of Stella, Puerto Rico",earthquake,0.54,1.01,0.119530969144164,14.0,reviewed,pr,pr
2023-04-09T07:38:28.300Z,34.4591667,-117.7536667,4.56,1.06,ml,13.0,97.0,0.0758,0.13,ci,ci40438704,2023-04-09T14:03:18.998Z,"5km SE of Llano, CA",earthquake,0.38,0.58,0.317,14.0,reviewed,ci,ci
